,gender,meaning,name,origin
12977,m,MILODRAG   m   Medieval Slavic (Hypothetical)Possible medieval Slavic form of MIODRAG.,MILODRAG,[Medieval Slavic (Hypothetical)]
12978,m,MILOGOST   m   Medieval SlavicMedieval Slavic form of MIŁOGOST.,MILOGOST,[Medieval Slavic]
12979,m,MILOJICA   m   SerbianDiminutive of MILOJE.,MILOJICA,[Serbian]
12980,m,"MILOŠ   m   Czech, Slovak, Serbian, Slovene, Croatian, MacedonianOriginally a diminutive of names beginning with the Slavic element milu ""gracious, dear"". This was the name of a 14th-century Serbian hero who apparently killed the Ottoman sultan Murad I at the Battle of Kosovo.",MILOŠ,"[Czech, Slovak, Serbian, Slovene, Croatian, Macedonian]"
12981,m,"MILOSLAV   m   Czech, Slovak, Medieval SlavicDerived from the Slavic elements milu ""gracious, dear"" and slava ""glory"".",MILOSLAV,"[Czech, Slovak, Medieval Slavic]"
12982,m,MIŁOSŁAW   m   Polish (Rare)Polish cognate of MILOSLAV.,MIŁOSŁAW,[Polish (Rare)]
12983,m,"MILOVAN   m   SerbianFrom Serbian миловати (milovati) meaning ""to caress"".",MILOVAN,[Serbian]
12984,m,"MILTON   m   EnglishFrom an English surname which was from a place name meaning ""mill town"" in Old English. A famous bearer of the surname was John Milton (1608-1674), the poet who wrote 'Paradise Lost'.",MILTON,[English]
12985,f,"MIMMI   f   Swedish, FinnishDiminutive of VILHELMINA or VILHELMIINA.",MIMMI,"[Swedish, Finnish]"
12986, (1),"MINA  (1)   f   English, Dutch, LimburgishShort form of WILHELMINA and other names ending in mina. This was the name of a character in the novel 'Dracula' (1897) by Bram Stoker.",MINA  (1),"[English, Dutch, Limburgish]"
12987,f,"MINAKO   f   JapaneseFrom Japanese 美 (mi) meaning ""beautiful"", 奈 (na), a phonetic character, and 子 (ko) meaning ""child"". Other kanji combinations are possible.",MINAKO,[Japanese]
12988,f,"MINALI   f   Indian, HindiMeans ""fish catcher"" in Sanskrit.",MINALI,"[Indian, Hindi]"
12989,m,"MINDAUGAS   m   LithuanianProbably means either ""much wisdom"" or ""much fame"" in Lithuanian. This was the name of a 13th-century ruler of Lithuania.",MINDAUGAS,[Lithuanian]
12990,f,"MINERVA   f   Roman Mythology, EnglishPossibly derived from Latin mens meaning ""intellect"", but more likely of Etruscan origin. Minerva was the Roman goddess of wisdom and war, approximately equivalent to the Greek goddess Athena. It has been used as a given name in the English-speaking world since after the Renaissance.",MINERVA,"[Roman Mythology, English]"
12991,m,"MINH   m   VietnameseFrom Sino-Vietnamese 明 (minh) meaning ""bright"". A famous bearer was the communist revolutionary Ho Chi Minh (1890-1969).",MINH,[Vietnamese]
12992,m,"MIN-JUN   m & f   KoreanFrom Sino-Korean 敏 (min) meaning ""quick, clever, sharp"" or 旼 (min) meaning ""gentle, affable"" combined with 俊 (jun) meaning ""talented, handsome"". Other hanja combinations are possible.",MIN-JUN,[Korean]
12993,f,"MINNA   f   German (Archaic), Finnish, SwedishShort form of WILHELMINA.",MINNA,"[German (Archaic), Finnish, Swedish]"
12994,f,MINODORA   f   RomanianRomanian form of MENODORA.,MINODORA,[Romanian]
12995,m,"MINORU   m & f   JapaneseFrom Japanese 実 (minoru) meaning ""to bear fruit"", as well as other kanji or kanji combinations with the same pronunciation.",MINORU,[Japanese]
12996,f,"MIN-SEO   f   KoreanFrom Sino-Korean 民 (min) meaning ""people, citizens"" or 敏 (min) meaning ""quick, clever, sharp"" combined with 徐 (seo) meaning ""slowly, calmly, composed, dignified"" or 序 (seo) meaning ""series, sequence"". This name can also be formed from other character combinations.",MIN-SEO,[Korean]
12997,f,MINTA   f   English (Rare)Short form of ARAMINTA.,MINTA,[English (Rare)]
12998,m,MINTXO   m   BasqueBasque diminutive of FIRMIN.,MINTXO,[Basque]
12999,f,MINU   f   PersianVariant transcription of MINOO.,MINU,[Persian]
13000,m,"MIODRAG   m   Serbian, CroatianDerived from the element mio, a Serbo-Croatian form of the Slavic element milu meaning ""dear"", combined with dragu meaning ""precious"".",MIODRAG,"[Serbian, Croatian]"
13001, (1),"MIRA  (1)   f   Indian, Hindi, Marathi, Malayalam, Tamil, KannadaMeans ""sea, ocean"" in Sanskrit. This was the name of a 16th-century Indian princess who devoted her life to the god Krishna.",MIRA  (1),"[Indian, Hindi, Marathi, Malayalam, Tamil, Kannada]"
13002,f,MIRABELLA   f   ItalianLatinate form of MIRABELLE.,MIRABELLA,[Italian]
13003,m,MİRAÇ   m   TurkishTurkish form of MIRAJ.,MİRAÇ,[Turkish]
13004,m,"MIRAJ   m   ArabicMeans ""place of ascent"" in Arabic.",MIRAJ,[Arabic]
13005,f,"MIRANDA   f   English, DutchDerived from Latin mirandus meaning ""admirable, wonderful"". The name was created by Shakespeare for the heroine in his play 'The Tempest' (1611), about a father and daughter stranded on an island. It did not become a common English given name until the 20th century. This is also the name of one of the moons of Uranus, named after the Shakespearian character.",MIRANDA,"[English, Dutch]"
13006,m,"MIRCHE   m   Macedonian, Medieval SlavicDerived from the Slavic element miru meaning ""peace, world"".",MIRCHE,"[Macedonian, Medieval Slavic]"
13007,f,"MIREILLE   f   FrenchFrom the Occitan name Mirèio, which was first used by the poet Frédéric Mistral for the main character in his poem 'Mirèio' (1859). He probably derived it from the Occitan word mirar meaning ""to admire"".",MIREILLE,[French]
13008,m,"MIREK   m   Czech, Slovak, PolishDiminutive of MIROSLAV and other names beginning with the Slavic element miru meaning ""peace"" or ""world"".",MIREK,"[Czech, Slovak, Polish]"
13009,f,MIRELE   f   YiddishYiddish diminutive of MIRIAM.,MIRELE,[Yiddish]
13010,f,"MIREMBE   f   Eastern African, GandaMeans ""peace"" in Luganda.",MIREMBE,"[Eastern African, Ganda]"
13011,f,MIREYA   f   SpanishVariant of MIREIA.,MIREYA,[Spanish]
13012,f,"MIRICA   f   CroatianDiminutive of MIRELA or names containing the Slavic element miru meaning ""peace, world"".",MIRICA,[Croatian]
13013,f,MIRJA   f   FinnishFinnish form of MIRIAM.,MIRJA,[Finnish]
13014,f,MIRJAMI   f   FinnishFinnish form of MIRIAM.,MIRJAMI,[Finnish]
13015,m,"MIRKO   m   Serbian, Croatian, Slovene, Macedonian, ItalianOriginally a diminutive of MIROSLAV and other names containing the element miru ""peace, world"".",MIRKO,"[Serbian, Croatian, Slovene, Macedonian, Italian]"
13016,m,"MIRO   m   Slovene, CroatianShort form of MIROSLAV.",MIRO,"[Slovene, Croatian]"
13017, (2),"MIRON  (2)   m   HebrewFrom the name of the highest mountain in Israel, Mount Meron. It is also the name of a village on its slopes, thought to be on the same site as the ancient Canaanite city of Merom.",MIRON  (2),[Hebrew]
13018,f,"MIROSLAVA   f   Czech, Slovak, Russian, Croatian, Serbian, Macedonian, Slovene, Medieval SlavicFeminine form of MIROSLAV.",MIROSLAVA,"[Czech, Slovak, Russian, Croatian, Serbian, Macedonian, Slovene, Medieval Slavic]"
13019,f,MIROSŁAWA   f   PolishFeminine form of MIROSŁAW.,MIROSŁAWA,[Polish]
13020,f,MIRSADA   f   BosnianFeminine form of MIRSAD.,MIRSADA,[Bosnian]
13021,f,MIRTE   f   DutchVariant of MYRTHE.,MIRTE,[Dutch]
13022,f,"MIRUNA   f   RomanianPossibly derived from the Slavic word mir meaning ""peace"".",MIRUNA,[Romanian]
13023,f,MÍŠA   f   CzechDiminutive of MICHAELA.,MÍŠA,[Czech]
13024,f,"MISAKI   f   JapaneseFrom Japanese 美 (mi) meaning ""beautiful"" and 咲 (saki) meaning ""blossom"". This name can be formed from other combinations of kanji as well.",MISAKI,[Japanese]
13025,m,"MISHO   m   Georgian, BulgarianGeorgian diminutive of MIKHEIL and a Bulgarian diminutive of MIHAIL.",MISHO,"[Georgian, Bulgarian]"
13026,m,MIS'ID   m   ArabicVariant of MUS'AD.,MIS'ID,[Arabic]
13027,m,"MIŠKO   m   SerbianSerbian diminutive of MIHAILO, MIROSLAV and other names beginning with a similar sound.",MIŠKO,[Serbian]
13028,f,MISSIE   f   EnglishDiminutive of MELISSA.,MISSIE,[English]
13029,f,MISTI   f   EnglishVariant of MISTY.,MISTI,[English]
13030,f,"MI-SUK   f   KoreanFrom Sino-Korean 美 (mi) meaning ""beautiful"" and 淑 (suk) meaning ""good, pure, virtuous, charming"", as well as other combinations of hanja characters with the same pronunciations.",MI-SUK,[Korean]
13031,m,"MITCHELL   m   EnglishFrom a surname, itself derived from the given name MICHAEL.",MITCHELL,[English]
13032,m,"MITHRA   m   Persian MythologyDerived from an Indo-Iranian root *mitra meaning ""oath, alliance, friend"". In Persian mythology he was a god of light and friendship, the son of the supreme god Ahura Mazda. Worship of him eventually spread outside of Persia, where it was known as Mithraism.",MITHRA,[Persian Mythology]
13033,m,MITHRAS   m   Persian Mythology (Hellenized)Greek form of MITHRA.,MITHRAS,[Persian Mythology (Hellenized)]
13034,m,MITICĂ   m   RomanianDiminutive of DUMITRU. This is the name of a character in early 20th-century stories by the Romanian author Ion Luca Caragiale.,MITICĂ,[Romanian]
13035, (1),"MITRA  (1)   m & f   Hinduism, Indian, HindiMeans ""friend"" in Sanskrit, a cognate of MITHRA. This is a transcription of both the feminine form मित्रा and the masculine form मित्र, which is the name of a Hindu god of friendship and contracts who appears in the Rigveda.",MITRA  (1),"[Hinduism, Indian, Hindi]"
13036,m,"MITRE   m   Bulgarian, MacedonianShort form of DIMITAR.",MITRE,"[Bulgarian, Macedonian]"
13037,m,MITROFAN   m   RussianRussian form of METROPHANES.,MITROFAN,[Russian]
13038,m,"MITUL   m   Indian, Gujarati, HindiDerived from Sanskrit मित (mita) meaning ""measured"".",MITUL,"[Indian, Gujarati, Hindi]"
13039,m,MITYA   m   RussianDiminutive of DMITRIY or MITROFAN.,MITYA,[Russian]
13040,f,"MIU   f   JapaneseFrom Japanese 美 (mi) meaning ""beautiful"" and 羽 (u) meaning ""feather"". Other kanji combinations are possible.",MIU,[Japanese]
13041,f,"MIYU   f   JapaneseFrom Japanese 美 (mi) meaning ""beautiful"" or 実 (mi) meaning ""fruit, good result, truth"" combined with 優 (yu) meaning ""gentleness, superiority"" or 結 (yu) meaning ""tie, bind"" or 夕 (yu) meaning ""evening"". Other kanji combinations are possible.",MIYU,[Japanese]
13042,m,"MLADEN   m   Croatian, Serbian, Slovene, Bulgarian, MacedonianDerived from the Slavic word младъ (mladu) meaning ""young"".",MLADEN,"[Croatian, Serbian, Slovene, Bulgarian, Macedonian]"
13043,m,"MNASON   m   Biblical, Biblical Latin, Biblical Greek, Ancient GreekPossibly means ""reminding"" in Greek. In Acts in the New Testament Paul stays in Jerusalem with a man named Mnason, a Jew who was originally from Cyprus.",MNASON,"[Biblical, Biblical Latin, Biblical Greek, Ancient Greek]"
13044,f,"MNEMOSYNE   f   Greek MythologyMeans ""remembrance"" in Greek. In Greek mythology Mnemosyne was a Titan goddess of memory. She was the mother by Zeus of the nine Muses.",MNEMOSYNE,[Greek Mythology]
13045,f,"MOA   f   SwedishPossibly derived from Swedish moder meaning ""mother"". This was the pen name of the Swedish author Moa Martinson (real name Helga Maria Martinson).",MOA,[Swedish]
13046,f,"MOANA   f & m   Maori, HawaiianMeans ""ocean, wide expanse of water, deep sea"" in Maori and Hawaiian (as well as in other Polynesian languages).",MOANA,"[Maori, Hawaiian]"
13047,m,MODEST   m   Russian (Archaic)Russian form of MODESTUS.,MODEST,[Russian (Archaic)]
13048,m,MODESTAS   m   LithuanianLithuanian form of MODESTUS.,MODESTAS,[Lithuanian]
13049,f,MODESTINE   f   FrenchFrench diminutive of MODESTUS.,MODESTINE,[French]
13050,m,MICHAŁ   m   PolishPolish form of MICHAEL.,MICHAŁ,[Polish]
13051,f,MICHALINA   f   PolishPolish feminine form of MICHAEL.,MICHALINA,[Polish]
13052,f,MICHAYLA   f   English (Rare)Variant of MICHAELA.,MICHAYLA,[English (Rare)]
13053,m,MÌCHEAL   m   ScottishScottish form of MICHAEL.,MÌCHEAL,[Scottish]
13054,m,MICHEIL   m   ScottishScottish Gaelic form of MICHAEL.,MICHEIL,[Scottish]
13055,f,MICHELA   f   ItalianItalian feminine form of MICHAEL.,MICHELA,[Italian]
13056,m,"MICHELANGELO   m   Italian, HistoryFrom Italian, meaning ""MICHAEL angel"", referring to the archangel Michael. The Renaissance painter and sculptor Michelangelo Buonarroti, from Florence, was the man who created such great works of art as the statue of David and the mural on the ceiling of the Sistine Chapel. This name was also borne by the Baroque artist Michelangelo Merisi, better known as Caravaggio.",MICHELANGELO,"[Italian, History]"
13057, (1),MICHELE  (1)   m   ItalianItalian form of MICHAEL.,MICHELE  (1),[Italian]
13058,f,MICHELINA   f   ItalianFeminine diminutive of MICHELE  (1).,MICHELINA,[Italian]
13059,f,"MICHELLE   f   French, English, DutchFrench feminine form of MICHEL. It has been common in the English-speaking world since the middle of the 20th century.",MICHELLE,"[French, English, Dutch]"
13060, (1),"MICHI  (1)   m & f   JapaneseFrom Japanese 道 (michi) meaning ""path"". Other kanji can also form this name.",MICHI  (1),[Japanese]
13061,m,MICHIEL   m   DutchDutch form of MICHAEL.,MICHIEL,[Dutch]
13062,f,MICHOL   f   Biblical LatinBiblical Latin form of MICHAL  (2).,MICHOL,[Biblical Latin]
13063,m,"MICK   m   English, DutchShort form of MICHAEL.",MICK,"[English, Dutch]"
13064,m,"MICKEY   m & f   EnglishDiminutive or feminine form of MICHAEL. This was the name that Walt Disney gave to Ub Iwerks' cartoon character Mickey Mouse, who was originally named Mortimer Mouse. Another famous bearer was the American baseball player Mickey Mantle (1931-1995).",MICKEY,[English]
13065,m,"MICTLANTECUHTLI   m   Aztec and Toltec MythologyMeans ""lord of Mictlan"" in Nahuatl. In Aztec mythology he was the skeletal ruler of Mictlan, the realm of the dead, with his wife Mictecacihuatl.",MICTLANTECUHTLI,[Aztec and Toltec Mythology]
13066,f,MIDGE   f   English (Rare)Variant of MADGE.,MIDGE,[English (Rare)]
13067,m,"MIDHAT   m   ArabicMeans ""praise, eulogy"" in Arabic.",MIDHAT,[Arabic]
13068,m,"MIECZYSŁAW   m   PolishDerived from the Slavic element mechi ""sword"" combined with slava ""glory"".",MIECZYSŁAW,[Polish]
13069,f,MIEKE   f   DutchDutch diminutive of MARIA.,MIEKE,[Dutch]
13070,f,"MIELIKKI   f   Finnish MythologyDerived from Finnish mieli ""mind, mood"". This was the name of a Finnish goddess of forests and hunting. By some accounts she is the wife of the god Tapio.",MIELIKKI,[Finnish Mythology]
13071,f,MIEP   f   DutchDutch diminutive of MARIA.,MIEP,[Dutch]
13072,f,MIES   f & m   DutchDutch diminutive of MARIA or BARTHOLOMEUS.,MIES,[Dutch]
13073,f,"MIGLĖ   f   LithuanianDerived from Lithuanian migla meaning ""mist"".",MIGLĖ,[Lithuanian]
13074,m,"MIGUEL   m   Spanish, PortugueseSpanish and Portuguese form of MICHAEL. A notable bearer of this name was Miguel de Cervantes Saavedra (1547-1616), the Spanish novelist and poet who wrote 'Don Quixote'.",MIGUEL,"[Spanish, Portuguese]"
13075,m,MIGUELÁNGEL   m   SpanishSpanish cognate of MICHELANGELO.,MIGUELÁNGEL,[Spanish]
13076,f,"MI-GYEONG   f   KoreanFrom Sino-Korean 美 (mi) meaning ""beautiful"" combined with 京 (gyeong) meaning ""capitol city"" or 景 (gyeong) meaning ""scenery, view"". Other hanja combinations are possible.",MI-GYEONG,[Korean]
13077,m,"MIHAEL   m   Slovene, CroatianSlovene and Croatian form of MICHAEL.",MIHAEL,"[Slovene, Croatian]"
13078,m,MIĤAELO   m   EsperantoOriginal Esperanto form of MICHAEL.,MIĤAELO,[Esperanto]
13079,m,"MIHAIL   m   Romanian, Bulgarian, Macedonian, GreekRomanian, Bulgarian and Macedonian form of MICHAEL. This is also a variant transcription of the Greek name MICHAIL.",MIHAIL,"[Romanian, Bulgarian, Macedonian, Greek]"
13080,m,MIHAILO   m   SerbianSerbian form of MICHAEL.,MIHAILO,[Serbian]
13081,m,MIHĂIȚĂ   m   RomanianRomanian diminutive of MICHAEL.,MIHĂIȚĂ,[Romanian]
13082,m,MIHALIS   m   GreekVariant transcription of MICHALIS.,MIHALIS,[Greek]
13083,m,MIHAMMAD   m   ArabicVariant transcription of MUHAMMAD.,MIHAMMAD,[Arabic]
13084,m,MIHKEL   m   EstonianEstonian form of MICHAEL.,MIHKEL,[Estonian]
13085, (1),MIHO  (1)   m   CroatianShort form of MIHAEL or MIHOVIL.,MIHO  (1),[Croatian]
13086,m,MIHOVIL   m   CroatianCroatian form of MICHAEL.,MIHOVIL,[Croatian]
13087,f,MIINA   f   FinnishShort form of VILHELMIINA.,MIINA,[Finnish]
13088, (1),MIKA  (1)   m   FinnishFinnish short form of MIKAEL.,MIKA  (1),[Finnish]
13089,m,"MIKAEL   m   Swedish, Norwegian, Danish, FinnishScandinavian and Finnish form of MICHAEL.",MIKAEL,"[Swedish, Norwegian, Danish, Finnish]"
13090,m,MIKAERE   m   MaoriMaori form of MICHAEL.,MIKAERE,[Maori]
13091,m,MIKALA   m   HawaiianHawaiian form of MICHAEL.,MIKALA,[Hawaiian]
13092,m,MIKE   m   EnglishShort form of MICHAEL.,MIKE,[English]
13093,m,MIĶELIS   m   LatvianLatvian form of MICHAEL.,MIĶELIS,[Latvian]
13094,m,MIKEY   m   EnglishDiminutive of MICHAEL.,MIKEY,[English]
13095,m,MIKHAEL   m   Biblical GreekVariant transcription of MICHAEL.,MIKHAEL,[Biblical Greek]
13096,m,MIKHA'IL   m   ArabicArabic form of MICHAEL.,MIKHA'IL,[Arabic]
13097,f,"MIKHAILA   f   English (Rare)Variant of MICHAELA, possibly influenced by the spelling of Mikhail.",MIKHAILA,[English (Rare)]
13098,m,MIKHAILU   m   Old Church SlavicOld Slavic form of MICHAEL.,MIKHAILU,[Old Church Slavic]
